Mon,Day,DOY,Hour,DOY.h,foF2o,foF2m,SSN,Kp,Dst,TEC
3,26,85,7,85.29,7.67,7.08,112,3.67,-19,25.5
3,26,85,8,85.33,7.97,8.13,112,3.67,-23,29.47
3,26,85,9,85.38,8.75,8.97,112,1.33,-13,38.08
3,26,85,10,85.42,10.6,9.63,112,1.33,-11,49.95
3,26,85,11,85.46,12,10.05,112,1.33,-15,53.95
3,26,85,12,85.5,11.95,10.16,112,0.67,-14,51.73
3,26,85,13,85.54,11.7,10.11,112,0.67,-9,46.69
3,26,85,14,85.58,11.45,10.03,112,0.67,-6,45.89
3,26,85,15,85.62,11.03,9.94,112,0.67,-5,45.5
3,26,85,16,85.67,10.97,9.77,112,0.67,-4,47.44
3,26,85,17,85.71,10.9,9.45,112,0.67,-5,44.29
3,26,85,18,85.75,11.2,8.96,112,1.67,-10,43.1
3,26,85,19,85.79,9.8,8.26,112,1.67,-13,35.68
3,26,85,20,85.83,7.55,7.46,112,1.67,-10,26.14
3,26,85,21,85.88,7.25,6.76,112,1,-7,22.5
3,26,85,22,85.92,6.95,6.29,112,1,-5,19.17
3,26,85,23,85.96,6.55,6.09,112,1,-3,16.65
3,27,86,0,86,6.38,6.03,115,1,-2,12.52
3,27,86,1,86.04,6.08,5.99,115,1,-1,11.56
3,27,86,2,86.08,5.7,5.79,115,1,0,11.17
3,27,86,3,86.12,5.67,5.34,115,1,0,12.01
3,27,86,4,86.17,5.55,4.96,115,1,1,11.88
3,27,86,5,86.21,5.3,5.13,115,1,-1,12.16
3,27,86,6,86.25,6.6,5.96,115,1.33,-4,17.04
3,27,86,7,86.29,8.12,7.09,115,1.33,-3,23.5
3,27,86,8,86.33,9.22,8.13,115,1.33,-2,29.76
3,27,86,9,86.38,9.57,8.96,115,1.67,-4,36.31
3,27,86,10,86.42,10.62,9.61,115,1.67,-10,44.34
3,27,86,11,86.46,11.4,10.03,115,1.67,-14,50.9
3,27,86,12,86.5,12.05,10.16,115,2,-15,55.01
3,27,86,13,86.54,12.4,10.1,115,2,-14,54.87
3,27,86,14,86.58,12.12,10.03,115,2,-17,55.82
3,27,86,15,86.62,11.9,9.94,115,1.67,-19,54.48
3,27,86,16,86.67,12.07,9.77,115,1.67,-19,55.87
3,27,86,17,86.71,12.47,9.46,115,1.67,-22,53
3,27,86,18,86.75,11.7,8.98,115,1.67,-24,46.41
3,27,86,19,86.79,10.35,8.29,115,1.67,-24,36.32
3,27,86,20,86.83,8.55,7.48,115,1.67,-19,27.91
3,27,86,21,86.88,8.4,6.78,115,0.33,-15,23.43
3,27,86,22,86.92,7.65,6.32,115,0.33,-13,19.41
3,27,86,23,86.96,6.7,6.12,115,0.33,-11,16.19
3,28,87,0,87,6.2,6.05,122,0.67,-10,14.17
3,28,87,1,87.04,5.88,6,122,0.67,-9,13.03
3,28,87,2,87.08,5.83,5.8,122,0.67,-8,13.05
3,28,87,3,87.12,5.7,5.36,122,0.67,-6,13.02
3,28,87,4,87.17,5.42,4.99,122,0.67,-6,12.78
3,28,87,5,87.21,5.22,5.15,122,0.67,-6,12.58
3,28,87,6,87.25,6.35,5.98,122,1.33,-8,18.3
3,28,87,7,87.29,8.72,7.1,122,1.33,-7,27.35
3,28,87,8,87.33,10.18,8.12,122,1.33,-4,34.17
3,28,87,9,87.38,11.43,8.94,122,1.33,-9,41.37
3,28,87,10,87.42,11.75,9.6,122,1.33,-15,46.81
3,28,87,11,87.46,11.22,10.02,122,1.33,-12,48.8
3,28,87,12,87.5,12.18,10.15,122,2,-13,53.58
3,28,87,13,87.54,11.68,10.1,122,2,-12,51.06
3,28,87,14,87.58,11.55,10.02,122,2,-9,52.25
3,28,87,15,87.62,11.5,9.93,122,1.33,-8,53.14
3,28,87,16,87.67,11.65,9.76,122,1.33,-8,54
3,28,87,17,87.71,11.85,9.47,122,1.33,-8,50.41
3,28,87,18,87.75,11.25,8.99,122,2.33,-8,43.95
3,28,87,19,87.79,9.75,8.31,122,2.33,-8,35.36
3,28,87,20,87.83,8.55,7.51,122,2.33,-12,28.75
3,28,87,21,87.88,7.75,6.8,122,3,-11,24.6
3,28,87,22,87.92,7.85,6.34,122,3,-11,22.21
3,28,87,23,87.96,8.05,6.14,122,3,-17,22.2
3,29,88,0,88,7.38,6.07,118,3,-19,18.58
3,29,88,1,88.04,6.88,6.02,118,3,-18,17.16
3,29,88,2,88.08,7.15,5.81,118,3,-19,18.42
3,29,88,3,88.12,6.42,5.37,118,2.33,-22,16.71
3,29,88,4,88.17,6.25,5.01,118,2.33,-23,15.71
3,29,88,5,88.21,6.03,5.18,118,2.33,-17,16.16
3,29,88,6,88.25,7.45,6,118,0.67,-14,22.41
3,29,88,7,88.29,9.22,7.11,118,0.67,-16,28.05
3,29,88,8,88.33,10.78,8.11,118,0.67,-12,33.11
3,29,88,9,88.38,10.85,8.92,118,1.33,-10,36.83
3,29,88,10,88.42,9.85,9.58,118,1.33,-8,40.8
3,29,88,11,88.46,10.6,10.01,118,1.33,-8,47.99
3,29,88,12,88.5,11.95,10.15,118,0.67,-9,55.78
3,29,88,13,88.54,12.4,10.1,118,0.67,-7,55.58
3,29,88,14,88.58,12,10.02,118,0.67,-6,55.47
3,29,88,15,88.62,11.9,9.93,118,1,-5,54.68
3,29,88,16,88.67,11.47,9.76,118,1,-4,52.66
3,29,88,17,88.71,11.72,9.47,118,1,-3,48.97
3,29,88,18,88.75,11.65,9.01,118,1,-3,46.06
3,29,88,19,88.79,10.7,8.33,118,1,-4,38.05
3,29,88,20,88.83,9.3,7.53,118,1,-5,30.72
3,29,88,21,88.88,8.6,6.82,118,2.67,-7,26.55
3,29,88,22,88.92,7.9,6.37,118,2.67,-4,22.26
3,29,88,23,88.96,6.85,6.17,118,2.67,-3,18.75
3,30,89,0,89,6.62,6.09,101,2,-3,13.22
3,30,89,1,89.04,6.4,6.03,101,2,0,12.44
3,30,89,2,89.08,6.12,5.82,101,2,3,13.71
3,30,89,3,89.12,6.25,5.39,101,0.67,4,13.6
3,30,89,4,89.17,6.22,5.03,101,0.67,0,13.44
3,30,89,5,89.21,5.6,5.2,101,0.67,-4,13.34
3,30,89,6,89.25,6.75,6.03,101,1,-5,17.68
3,30,89,7,89.29,8.85,7.12,101,1,-1,25.48
3,30,89,8,89.33,9.72,8.11,101,1,2,31.56
3,30,89,9,89.38,10.47,8.9,101,1,2,38.83
3,30,89,10,89.42,11.22,9.56,101,1,-2,45.39
3,30,89,11,89.46,11.28,10,101,1,-2,47.82
3,30,89,12,89.5,11.7,10.14,101,0.67,-2,51.85
3,30,89,13,89.54,11.4,10.1,101,0.67,3,49.64
3,30,89,14,89.58,11.65,10.02,101,0.67,6,51.16
3,30,89,15,89.62,11.82,9.93,101,1,7,53.35
3,30,89,16,89.67,11.88,9.76,101,1,6,52.95
3,30,89,17,89.71,11.78,9.48,101,1,6,48.35
3,30,89,18,89.75,11.45,9.02,101,1,4,43.37
3,30,89,19,89.79,10.4,8.35,101,1,1,35.12
3,30,89,20,89.83,8.4,7.55,101,1,-1,27.06
3,30,89,21,89.88,7.5,6.85,101,0.67,-4,20.78
3,30,89,22,89.92,7.4,6.39,101,0.67,-4,18.23
3,30,89,23,89.96,7.45,6.19,101,0.67,-3,17.83
3,31,90,0,90,7.35,6.11,118,0,-5,16.5
3,31,90,1,90.04,7.2,6.05,118,0,-4,16.28
3,31,90,2,90.08,7.2,5.83,118,0,-3,16.59
3,31,90,3,90.12,7.05,5.4,118,0.67,-3,15.29
3,31,90,4,90.17,6.45,5.05,118,0.67,-3,14.29
3,31,90,5,90.21,5.65,5.23,118,0.67,0,12.57
3,31,90,6,90.25,6.7,6.05,118,1,2,17.13
3,31,90,7,90.29,8.4,7.13,118,1,1,24.41
3,31,90,8,90.33,9.88,8.1,118,1,0,31.69
3,31,90,9,90.38,10.75,8.89,118,1.33,-2,38.93
3,31,90,10,90.42,10.95,9.54,118,1.33,-1,45.39
3,31,90,11,90.46,11.55,9.99,118,1.33,-4,50.47
3,31,90,12,90.5,11.75,10.14,118,2.33,-2,53.58
3,31,90,13,90.54,12.25,10.09,118,2.33,3,55.39
3,31,90,14,90.58,12.25,10.01,118,2.33,6,57.35
3,31,90,15,90.62,11.72,9.92,118,2.67,7,57.76
3,31,90,16,90.67,11.88,9.76,118,2.67,1,55.66
3,31,90,17,90.71,11.95,9.48,118,2.67,-8,53.31
3,31,90,18,90.75,11.7,9.04,118,2.33,-13,47.25
3,31,90,19,90.79,10.05,8.38,118,2.33,-9,36.78
3,31,90,20,90.83,8.8,7.57,118,2.33,-8,31.3
3,31,90,21,90.88,8.1,6.87,118,0.33,-8,24.73
3,31,90,22,90.92,7.9,6.41,118,0.33,-10,21.76
3,31,90,23,90.96,7.75,6.22,118,0.33,-13,21.33
4,1,91,0,91,7.53,6.13,96,0.33,-15,18.5
4,1,91,1,91.04,7.15,6.06,96,0.33,-15,17.36
4,1,91,2,91.08,7.12,5.85,96,0.33,-12,17.23
4,1,91,3,91.12,7.17,5.42,96,0.33,-9,16.07
4,1,91,4,91.17,6.6,5.07,96,0.33,-7,15.07
4,1,91,5,91.21,5.95,5.26,96,0.33,-4,13.08
4,1,91,6,91.25,7.12,6.07,96,0.67,-4,17.81
4,1,91,7,91.29,8.62,7.14,96,0.67,-6,24.7
4,1,91,8,91.33,9.78,8.09,96,0.67,-6,31.2
4,1,91,9,91.38,10.8,8.87,96,0.33,-6,39.49
4,1,91,10,91.42,11.45,9.53,96,0.33,-5,45.76
4,1,91,11,91.46,12.05,9.98,96,0.33,-2,51.86
4,1,91,12,91.5,12.25,10.13,96,2,3,53.2
4,1,91,13,91.54,12.43,10.09,96,2,7,53.44
4,1,91,14,91.58,12.5,10.01,96,2,10,55.24
4,1,91,15,91.62,11.82,9.92,96,2.33,5,54.44
4,1,91,16,91.67,11.68,9.75,96,2.33,-1,50.92
4,1,91,17,91.71,11.28,9.49,96,2.33,-4,46.79
4,1,91,18,91.75,10.75,9.06,96,1,-7,41.04
4,1,91,19,91.79,9.95,8.4,96,1,-5,33.08
4,1,91,20,91.83,8,7.6,96,1,-4,26.51
4,1,91,21,91.88,7.95,6.89,96,2.33,-2,23.23
4,1,91,22,91.92,nan,6.44,96,2.33,-6,nan
4,1,91,23,91.96,7.1,6.24,96,2.33,-6,18.55
4,2,92,0,92,6.75,6.15,114,0.33,-6,16.28
4,2,92,1,92.04,7.1,6.08,114,0.33,-4,16.75
4,2,92,2,92.08,7.05,5.86,114,0.33,-1,16.86
4,2,92,3,92.12,6.97,5.43,114,0,1,15.78
4,2,92,4,92.17,6.72,5.09,114,0,2,14.86
4,2,92,5,92.21,6.2,5.28,114,0,2,14.08
4,2,92,6,92.25,7.5,6.09,114,0,1,19.46
4,2,92,7,92.29,9.68,7.15,114,0,0,26.82
4,2,92,8,92.33,10.03,8.09,114,0,-2,32.7
4,2,92,9,92.38,10.55,8.85,114,0.67,-5,39.25
4,2,92,10,92.42,11.43,9.51,114,0.67,-5,45.53
4,2,92,11,92.46,11.7,9.96,114,0.67,-2,51.21
4,2,92,12,92.5,12.2,10.13,114,1.33,2,53.3
4,2,92,13,92.54,12.4,10.09,114,1.33,3,54.32
4,2,92,14,92.58,12.7,10.01,114,1.33,4,56.82
4,2,92,15,92.62,11.9,9.91,114,1.33,4,54.86
4,2,92,16,92.67,11.82,9.75,114,1.33,1,51.23
4,2,92,17,92.71,11.62,9.49,114,1.33,-2,47.87
4,2,92,18,92.75,11.35,9.07,114,1.33,-1,42.24
4,2,92,19,92.79,10.5,8.42,114,1.33,-1,34.48
4,2,92,20,92.83,8.85,7.62,114,1.33,-3,27.06
4,2,92,21,92.88,8,6.91,114,1.33,-5,22.22
4,2,92,22,92.92,7.45,6.46,114,1.33,-5,18.9
4,2,92,23,92.96,7.55,6.27,114,1.33,-6,17.65
4,3,93,0,93,7.2,6.17,133,0.67,-8,14.91
4,3,93,1,93.04,7.1,6.09,133,0.67,-7,14.62
4,3,93,2,93.08,6.92,5.87,133,0.67,-4,15.05
4,3,93,3,93.12,6.55,5.45,133,1.67,-1,13.66
4,3,93,4,93.17,6.3,5.12,133,1.67,2,12.72
4,3,93,5,93.21,6.67,5.31,133,1.67,2,14.35
4,3,93,6,93.25,8.18,6.12,133,1,1,18.3
4,3,93,7,93.29,8.05,7.16,133,1,2,20.7
4,3,93,8,93.33,8.25,8.08,133,1,0,25.26
4,3,93,9,93.38,9.43,8.83,133,1.67,-4,33.56
4,3,93,10,93.42,10.65,9.49,133,1.67,-3,41.61
4,3,93,11,93.46,11.45,9.95,133,1.67,-2,49.09
4,3,93,12,93.5,12.32,10.12,133,2,3,54
4,3,93,13,93.54,12.9,10.08,133,2,6,56.73
4,3,93,14,93.58,13.15,10,133,2,6,60.23
4,3,93,15,93.62,12.6,9.91,133,1.33,6,59.44
4,3,93,16,93.67,12.25,9.75,133,1.33,1,55.41
4,3,93,17,93.71,12.38,9.5,133,1.33,-1,50.8
4,3,93,18,93.75,12.45,9.09,133,1.33,0,47.09
4,3,93,19,93.79,10.85,8.44,133,1.33,3,35.47
4,3,93,20,93.83,8.55,7.64,133,1.33,2,26.35
4,3,93,21,93.88,7.7,6.93,133,1.33,-3,20.5
4,3,93,22,93.92,7.35,6.48,133,1.33,-4,16.8
4,3,93,23,93.96,7.25,6.29,133,1.33,-4,15.93
4,4,94,0,94,7,6.19,158,0.33,-4,15.28
4,4,94,1,94.04,6.75,6.11,158,0.33,-2,15.43
4,4,94,2,94.08,6.83,5.88,158,0.33,1,16.27
4,4,94,3,94.12,6.78,5.46,158,1,4,15.47
4,4,94,4,94.17,6.28,5.14,158,1,4,14
4,4,94,5,94.21,6,5.34,158,1,5,14.1
4,4,94,6,94.25,7.5,6.14,158,1.33,3,19.94
4,4,94,7,94.29,8.97,7.17,158,1.33,0,23.8
4,4,94,8,94.33,9.43,8.07,158,1.33,-3,27.46
4,4,94,9,94.38,9.82,8.82,158,1.33,-2,32.24
4,4,94,10,94.42,10.18,9.47,158,1.33,-1,38.14
4,4,94,11,94.46,11.22,9.94,158,1.33,1,43.87
4,4,94,12,94.5,11.55,10.11,158,1.67,0,46.53
4,4,94,13,94.54,12,10.08,158,1.67,5,48.1
4,4,94,14,94.58,12.05,10,158,1.67,6,51.64
4,4,94,15,94.62,11.88,9.9,158,2.33,5,51.8
4,4,94,16,94.67,11.85,9.75,158,2.33,4,50.19
4,4,94,17,94.71,12,9.5,158,2.33,2,45.25
4,4,94,18,94.75,11.8,9.11,158,1.33,1,42.31
4,4,94,19,94.79,10.6,8.47,158,1.33,1,33.21
4,4,94,20,94.83,8.7,7.66,158,1.33,2,25.85
4,4,94,21,94.88,7.15,6.95,158,0.33,0,19.77
4,4,94,22,94.92,6.6,6.51,158,0.33,-1,15.42
4,4,94,23,94.96,6.55,6.32,158,0.33,-1,14.44
4,5,95,0,95,6.4,6.21,135,1,-2,12.9
4,5,95,1,95.04,6.05,6.12,135,1,-3,12.86
4,5,95,2,95.08,5.7,5.89,135,1,0,13.19
4,5,95,3,95.12,5.7,5.48,135,0.67,4,13.01
4,5,95,4,95.17,5.6,5.16,135,0.67,5,12.42
4,5,95,5,95.21,5.47,5.36,135,0.67,4,13
4,5,95,6,95.25,7.3,6.16,135,1.33,1,18.4
4,5,95,7,95.29,8.28,7.18,135,1.33,4,21.74
4,5,95,8,95.33,8.43,8.07,135,1.33,4,25.66
4,5,95,9,95.38,9.07,8.8,135,3.67,-5,31.85
4,5,95,10,95.42,9.57,9.46,135,3.67,-9,37.42
4,5,95,11,95.46,10.38,9.93,135,3.67,-5,44.55
4,5,95,12,95.5,11.55,10.11,135,3.67,-15,51.86
4,5,95,13,95.54,11.6,10.08,135,3.67,-8,55.12
4,5,95,14,95.58,12.7,10,135,3.67,-3,60.26
4,5,95,15,95.62,12.97,9.9,135,3,0,66.57
4,5,95,16,95.67,12.62,9.74,135,3,2,61.57
4,5,95,17,95.71,12.88,9.51,135,3,8,54.76
4,5,95,18,95.75,12.25,9.12,135,2.33,10,49.52
4,5,95,19,95.79,11.1,8.49,135,2.33,8,39.35
4,5,95,20,95.83,9.5,7.69,135,2.33,10,31.83
4,5,95,21,95.88,7.3,6.98,135,3,5,23.32
4,5,95,22,95.92,6.75,6.53,135,3,6,17.88
4,5,95,23,95.96,6.15,6.34,135,3,-5,15.68
4,6,96,0,96,6.05,6.23,121,2,-9,14.72
4,6,96,1,96.04,6.08,6.13,121,2,-7,15.81
4,6,96,2,96.08,5.67,5.9,121,2,-5,15.52
4,6,96,3,96.12,5.6,5.5,121,0,-2,15.37
4,6,96,4,96.17,5.28,5.18,121,0,-2,14.1
4,6,96,5,96.21,4.95,5.39,121,0,-1,14.13
4,6,96,6,96.25,5.72,6.18,121,0,1,16.15
4,6,96,7,96.29,6.6,7.19,121,0,1,18.67
4,6,96,8,96.33,7.38,8.06,121,0,0,22.78
4,6,96,9,96.38,8.43,8.78,121,0.33,-3,28.73
4,6,96,10,96.42,9.43,9.44,121,0.33,-5,33.34
4,6,96,11,96.46,10.53,9.92,121,0.33,-3,40.07
4,6,96,12,96.5,10.8,10.1,121,0.33,-2,43.44
4,6,96,13,96.54,11.1,10.08,121,0.33,-4,43.74
4,6,96,14,96.58,11.57,9.99,121,0.33,-6,45.44
4,6,96,15,96.62,11.4,9.89,121,0.67,-6,48.23
4,6,96,16,96.67,11.32,9.74,121,0.67,-7,45.16
4,6,96,17,96.71,11.3,9.52,121,0.67,-6,42.1
4,6,96,18,96.75,10.9,9.14,121,0,-5,39.91
4,6,96,19,96.79,9.85,8.51,121,0,-4,32.36
4,6,96,20,96.83,8,7.71,121,0,-3,25.49
4,6,96,21,96.88,6.95,7,121,1,-2,20.73
4,6,96,22,96.92,6.85,6.56,121,1,-1,16.91
4,6,96,23,96.96,6.2,6.36,121,1,-2,14.07
4,7,97,0,97,5.65,6.25,114,2.67,-10,10.11
4,7,97,1,97.04,5.28,6.15,114,2.67,-12,9.86
4,7,97,2,97.08,5.12,5.92,114,2.67,-12,10.5
4,7,97,3,97.12,4.97,5.51,114,1.67,-12,10.68
4,7,97,4,97.17,5,5.2,114,1.67,-15,10.81
4,7,97,5,97.21,5.2,5.41,114,1.67,-15,13
4,7,97,6,97.25,7.25,6.21,114,2,-14,18.44
4,7,97,7,97.29,8,7.2,114,2,-12,21.5
4,7,97,8,97.33,7.88,8.05,114,2,-8,26.04
4,7,97,9,97.38,9.03,8.76,114,0.67,-6,33.26
4,7,97,10,97.42,9.9,9.42,114,0.67,-4,38.43
4,7,97,11,97.46,11.1,9.91,114,0.67,-2,45.68
4,7,97,12,97.5,11.5,10.1,114,3,3,48.36
4,7,97,13,97.54,11.8,10.07,114,3,9,48.26
4,7,97,14,97.58,11.9,9.99,114,3,4,48.3
4,7,97,15,97.62,11.85,9.89,114,4,-10,51.91
4,7,97,16,97.67,11.53,9.74,114,4,-7,48.18
4,7,97,17,97.71,11.88,9.52,114,4,-9,48.08
4,7,97,18,97.75,12.4,9.16,114,1.67,-8,47.77
4,7,97,19,97.79,11.45,8.53,114,1.67,-13,38.13
4,7,97,20,97.83,8.6,7.73,114,1.67,-18,25.85
4,7,97,21,97.88,6.05,7.02,114,1.67,-21,16.67
4,7,97,22,97.92,6.25,6.58,114,1.67,-21,13.45
4,7,97,23,97.96,6.3,6.39,114,1.67,-23,12.43
4,8,98,0,98,6,6.27,117,2,-19,12.28
4,8,98,1,98.04,5.83,6.16,117,2,-16,12.16
4,8,98,2,98.08,5.85,5.93,117,2,-15,13.12
4,8,98,3,98.12,5.83,5.53,117,0.67,-12,13.22
4,8,98,4,98.17,5.47,5.22,117,0.67,-14,12.64
4,8,98,5,98.21,4.95,5.44,117,0.67,-13,12.89
4,8,98,6,98.25,5.47,6.23,117,0,-9,15.51
4,8,98,7,98.29,6.17,7.21,117,0,-8,18.86
4,8,98,8,98.33,6.53,8.05,117,0,-8,21.42
4,8,98,9,98.38,6.88,8.75,117,1,-6,23.79
4,8,98,10,98.42,7.08,9.4,117,1,-8,25.32
4,8,98,11,98.46,7.58,9.9,117,1,-8,27.83
4,8,98,12,98.5,8.28,10.09,117,2,-9,30.29
4,8,98,13,98.54,9.62,10.07,117,2,-16,33.69
4,8,98,14,98.58,9.8,9.99,117,2,-14,35.47
4,8,98,15,98.62,10.35,9.89,117,1,-11,39.52
4,8,98,16,98.67,9.8,9.74,117,1,-12,35.22
4,8,98,17,98.71,9.25,9.53,117,1,-15,34.64
4,8,98,18,98.75,9.8,9.17,117,0.67,-15,33.43
4,8,98,19,98.79,9.05,8.56,117,0.67,-16,28.05
4,8,98,20,98.83,7.9,7.75,117,0.67,-18,23.42
4,8,98,21,98.88,7.35,7.04,117,0,-16,19.71
4,8,98,22,98.92,6.55,6.6,117,0,-13,15.92
4,8,98,23,98.96,5.85,6.41,117,0,-10,12.8
4,9,99,0,99,5.9,6.3,94,0,-9,11.28
4,9,99,1,99.04,5.72,6.18,94,0,-7,11.22
4,9,99,2,99.08,5.67,5.94,94,0,-6,12.05
4,9,99,3,99.12,5.53,5.54,94,0.33,-6,12.19
4,9,99,4,99.17,5.3,5.25,94,0.33,-6,12.23
4,9,99,5,99.21,5.35,5.47,94,0.33,-5,13.29
4,9,99,6,99.25,6.83,6.25,94,1.33,-6,18.29
4,9,99,7,99.29,7.86,7.22,94,1.33,-10,22.1
4,9,99,8,99.33,8.43,8.04,94,1.33,-12,26.09
4,9,99,9,99.38,8.43,8.73,94,1.33,-13,29.4
4,9,99,10,99.42,8.93,9.38,94,1.33,-13,32.93
4,9,99,11,99.46,8.78,9.88,94,1.33,-12,35.97
4,9,99,12,99.5,10.07,10.09,94,1.67,-10,37.54
4,9,99,13,99.54,10.05,10.07,94,1.67,-10,40.94
4,9,99,14,99.58,10.72,9.98,94,1.67,-10,41.9
4,9,99,15,99.62,10.38,9.88,94,1.33,-10,44.16
4,9,99,16,99.67,10.43,9.73,94,1.33,-11,41.96
4,9,99,17,99.71,10.28,9.53,94,1.33,-12,40.87
4,9,99,18,99.75,10.4,9.19,94,1.33,-13,38.59
4,9,99,19,99.79,10.5,8.58,94,1.33,-17,33.91
4,9,99,20,99.83,9.3,7.78,94,1.33,-18,28.93
4,9,99,21,99.88,8.25,7.06,94,0.67,-16,22.47
4,9,99,22,99.92,6.65,6.63,94,0.67,-15,16.63
4,9,99,23,99.96,6.6,6.44,94,0.67,-13,13.83
4,10,100,0,100,6.5,6.32,65,0,-11,11.79
4,10,100,1,100.04,6.35,6.19,65,0,-9,12.12
4,10,100,2,100.08,6.15,5.95,65,0,-8,12.35
4,10,100,3,100.12,5.92,5.56,65,0,-7,12.31
4,10,100,4,100.17,5.75,5.27,65,0,-7,12.16
4,10,100,5,100.21,5.7,5.49,65,0,-7,13.38
4,10,100,6,100.25,7.72,6.28,65,0.33,-8,17.97
4,10,100,7,100.29,8.88,7.23,65,0.33,-12,21.33
4,10,100,8,100.33,8.22,8.03,65,0.33,-15,23.31
4,10,100,9,100.38,8.28,8.71,65,0.33,-12,26.16
4,10,100,10,100.42,8.7,9.37,65,0.33,-10,29.22
4,10,100,11,100.46,8.95,9.87,65,0.33,-10,31.2
4,10,100,12,100.5,9.45,10.08,65,0.67,-9,31.25
4,10,100,13,100.54,10.2,10.06,65,0.67,-5,34.26
4,10,100,14,100.58,9.7,9.98,65,0.67,-4,34.46
4,10,100,15,100.62,9.7,9.88,65,0.33,-5,35.6
4,10,100,16,100.67,10.25,9.73,65,0.33,-5,35.74
4,10,100,17,100.71,10.4,9.54,65,0.33,-5,35.31
4,10,100,18,100.75,10.25,9.2,65,0.67,-6,32.86
4,10,100,19,100.79,9.6,8.6,65,0.67,-9,27.3
4,10,100,20,100.83,7.5,7.8,65,0.67,-5,21.29
4,10,100,21,100.88,7.15,7.08,65,0.33,-2,17.14
4,10,100,22,100.92,7.3,6.65,65,0.33,-2,16.15
4,10,100,23,100.96,7.15,6.46,65,0.33,-1,14.48
4,11,101,0,101,6.53,6.34,61,0,-1,12.59
4,11,101,1,101.04,6.42,6.21,61,0,1,12.22
4,11,101,2,101.08,6.1,5.96,61,0,4,12.35
4,11,101,3,101.12,6.05,5.57,61,1,6,12.21
4,11,101,4,101.17,5.72,5.29,61,1,9,12.2
4,11,101,5,101.21,6,5.52,61,1,15,12.42
4,11,101,6,101.25,7.67,6.3,61,2,16,17.37
4,11,101,7,101.29,8.32,7.24,61,2,10,20.56
4,11,101,8,101.33,8.25,8.03,61,2,2,25.33
4,11,101,9,101.38,8.8,8.69,61,1,4,30.34
4,11,101,10,101.42,9.85,9.35,61,1,6,36.65
4,11,101,11,101.46,10.22,9.86,61,1,5,41.97
4,11,101,12,101.5,11.18,10.08,61,1,3,44.16
4,11,101,13,101.54,11.25,10.06,61,1,1,47.23
4,11,101,14,101.58,11.85,9.98,61,1,-3,49.69
4,11,101,15,101.62,11.45,9.87,61,2,-3,50.87
4,11,101,16,101.67,11.45,9.73,61,2,-6,48.23
4,11,101,17,101.71,10.78,9.54,61,2,-10,44.75
4,11,101,18,101.75,10.9,9.22,61,1.67,-17,42.62
4,11,101,19,101.79,11.35,8.62,61,1.67,-24,38.57
4,11,101,20,101.83,10.9,7.82,61,1.67,-31,33.7
4,11,101,21,101.88,8.8,7.11,61,3.67,-34,25.86
4,11,101,22,101.92,7.9,6.67,61,3.67,-41,21.17
4,11,101,23,101.96,7.65,6.49,61,3.67,-51,18.3
4,12,102,0,102,7.35,6.36,73,4.67,-61,16.93
4,12,102,1,102.04,6.97,6.22,73,4.67,-53,16.76
4,12,102,2,102.08,6.28,5.97,73,4.67,-56,15.13
4,12,102,3,102.12,nan,5.59,73,4.33,-57,nan
4,12,102,4,102.17,5.6,5.31,73,4.33,-67,14.28
4,12,102,5,102.21,5.45,5.55,73,4.33,-76,14.74
4,12,102,6,102.25,5.62,6.32,73,4.33,-83,14.91
4,12,102,7,102.29,6.15,7.26,73,4.33,-82,16.58
4,12,102,8,102.33,6.53,8.02,73,4.33,-86,19.74
4,12,102,9,102.38,6.97,8.67,73,2.67,-87,23.03
4,12,102,10,102.42,8.57,9.32,73,2.67,-85,29.63
4,12,102,11,102.46,9,9.83,73,2.67,-82,35.21
4,12,102,12,102.5,9.93,10.02,73,3,-76,35.36
4,12,102,13,102.54,10.47,9.99,73,3,-62,36.47
4,12,102,14,102.58,10.2,9.89,73,3,-60,35.91
4,12,102,15,102.62,9.2,9.79,73,1.67,-59,30.64
4,12,102,16,102.67,8.65,9.66,73,1.67,-57,28.16
4,12,102,17,102.71,8.95,9.5,73,1.67,-57,29.1
4,12,102,18,102.75,9.25,9.19,73,2.67,-52,29.96
4,12,102,19,102.79,9.9,8.6,73,2.67,-51,27.65
4,12,102,20,102.83,8.8,7.81,73,2.67,-57,23.7
4,12,102,21,102.88,6.7,7.1,73,2.33,-56,15.96
4,12,102,22,102.92,4.6,6.69,73,2.33,-52,10.72
4,12,102,23,102.96,4.4,6.52,73,2.33,-49,7.59
4,13,103,0,103,4.42,6.38,80,3.67,-45,8.28
4,13,103,1,103.04,4.5,6.23,80,3.67,-46,8.71
4,13,103,2,103.08,4.47,5.98,80,3.67,-49,9.67
4,13,103,3,103.12,nan,5.6,80,4,-54,nan
4,13,103,4,103.17,3.9,5.33,80,4,-58,8.79
4,13,103,5,103.21,4.45,5.57,80,4,-63,10.44
4,13,103,6,103.25,5.62,6.35,80,3.33,-59,14.48
4,13,103,7,103.29,5.75,7.27,80,3.33,-52,15.15
4,13,103,8,103.33,5.91,8.02,80,3.33,-52,15.99
4,13,103,9,103.38,5.55,8.67,80,3,-50,16.68
4,13,103,10,103.42,5.65,9.33,80,3,-41,17.59
4,13,103,11,103.46,6.26,9.85,80,3,-32,19.68
4,13,103,12,103.5,6.72,10.08,80,1.67,-32,21.35
